3757 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 27, 54, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2740', 'admin']
3760 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 28, 1, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2737', 'admin']
3762 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 28, 24, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2750', 'admin']
3765 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 28, 29, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2751', 'admin']
3767 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 29, 4, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2669', 'admin']
3770 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 29, 58, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2682', 'admin']
3771 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 30, 3, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2682', 'admin']
3775 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 30, 32, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2670', 'admin']
3779 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 31, 6, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2674', 'admin']
3782 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 31, 12, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2679', 'admin']
3784 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 31, 20, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2684', 'admin']
3787 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 31, 30, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2684', 'admin']
3790 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 31, 38, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2694', 'admin']
3792 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 31, 59, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2695', 'admin']
3795 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 32, 46, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '200', '2695', 'admin']
3798 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 32, 47, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '200', '2695', 'admin']
3800 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 32, 48, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '200', '2695', 'admin']
3802 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 32, 48, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '200', '2695', 'admin']
3832 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 54, 31, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7374', 'index']
3835 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 54, 32, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2692', 'admin']
3837 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 54, 33, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2692', 'admin']
3839 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 54, 36, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '500', '-', 'admin']
3840 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 54, 39, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7374', 'index']
3843 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 54, 43, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2692', 'admin']
3845 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 54, 44, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '500', '-', 'admin']
3846 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 54, 47, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7374', 'index']
3849 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 54, 50, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7374', 'index']
3854 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 54, 59, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2692', 'admin']
3857 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 55, 5, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '500', '-', 'admin']
3859 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 55, 18, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2692', 'admin']
3862 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 55, 35, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '500', '-', 'admin']
3865 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 56, 16, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '500', '-', 'admin']
3866 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 56, 17, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '500', '-', 'admin']
3880 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 56, 53, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2688', 'admin']
3886 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 56, 57, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2688', 'admin']
3890 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 56, 59, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '500', '-', 'admin']
3901 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 58, 54, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2688', 'admin']
3904 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 58, 58, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/searchTitle.php?searchbar=tes HTTP/1.1', '200', '1987', 'searchTitle']
3907 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 59, 15, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/searchTitle.php?searchbar=tes HTTP/1.1', '200', '1998', 'searchTitle']
3911 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 59, 28, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/searchTitle.php?searchbar=tes HTTP/1.1', '200', '1998', 'searchTitle']
3916 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 15, 59, 37, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/searchTitle.php?searchbar=tes HTTP/1.1', '200', '1998', 'searchTitle']
3921 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 0, 3, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/searchTitle.php?searchbar=tes HTTP/1.1', '200', '1998', 'searchTitle']
3924 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 0, 8, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/searchTitle.php?searchbar=tes HTTP/1.1', '200', '1998', 'searchTitle']
3928 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 0, 19, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/searchTitle.php?searchbar=tes HTTP/1.1', '200', '2000', 'searchTitle']
3931 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 0, 23, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/searchTitle.php?searchbar=tes HTTP/1.1', '200', '1998', 'searchTitle']
3935 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 0, 28, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/searchTitle.php?searchbar=dark HTTP/1.1', '200', '2586', 'searchTitle']
3940 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 0, 33, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2688', 'admin']
3941 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 0, 33, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2688', 'admin']
3945 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 0, 36, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '500', '-', 'admin']
3958 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 3, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '500', '-', 'admin']
3959 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 3, 15, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2688', 'admin']
3969 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 4, 9, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2677', 'admin']
3972 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 4, 10, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '500', '-', 'admin']
4019 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 7, 7, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2677', 'admin']
4022 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 7, 8, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '500', '-', 'admin']
4023 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 7, 10, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/searchTitle.php?searchbar=dark HTTP/1.1', '200', '2586', 'searchTitle']
4028 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 9, 10, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2673', 'admin']
4031 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 9, 12, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '200', '2741', 'admin']
4033 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 9, 21, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '200', '2714', 'admin']
4036 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 9, 23, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '200', '2744', 'admin']
4039 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 9, 44, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '200', '2759', 'admin']
4042 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 9, 53, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '200', '2759', 'admin']
4045 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 9, 59, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2673', 'admin']
4047 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 10, 5, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '200', '2759', 'admin']
4050 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 11, 22, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '200', '2759', 'admin']
4053 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 11, 41, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '200', '2759', 'admin']
4056 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 11, 43, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2673', 'admin']
4058 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 11, 51, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '302', '2692', 'admin']
4059 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 11, 51, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7374', 'index']
4078 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 12, 59, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '302', '-', 'admin']
4079 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 12, 59, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7374', 'index']
4100 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 13, 30, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '500', '-', 'index']
4107 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 13, 46, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7373', 'index']
4154 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 14, 58, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/logout.php HTTP/1.1', '302', '-', 'logout']
4155 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 14, 58, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7288', 'index']
4162 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 15, 15, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2673', 'admin']
4165 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 15, 15, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2673', 'admin']
4178 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 15, 27, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '302', '2692', 'admin']
4179 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 15, 27, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7373', 'index']
4188 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 15, 31, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7373', 'index']
4324 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 24, 43, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/login.php HTTP/1.1', '302', '-', 'login']
4325 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 24, 44, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7288', 'index']
4348 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 26, 43, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/login.php HTTP/1.1', '302', '-', 'login']
4349 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 26, 43, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7288', 'index']
4352 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 26, 47, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7288', 'index']
4354 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 26, 56, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '302', '-', 'admin']
4355 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 26, 56, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7288', 'index']
4357 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 26, 56, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '302', '-', 'admin']
4358 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 26, 56, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7288', 'index']
4361 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 26, 59, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7288', 'index']
4368 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 27, 16, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7288', 'index']
4377 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 27, 28, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/logout.php HTTP/1.1', '302', '-', 'logout']
4378 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 27, 28, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7288', 'index']
4381 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 27, 33, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2673', 'admin']
4385 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 27, 39, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/logout.php HTTP/1.1', '302', '-', 'logout']
4386 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 27, 39, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7288', 'index']
4391 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 27, 44, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/login.php HTTP/1.1', '200', '2667', 'login']
4393 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 27, 50, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '200', '2739', 'admin']
4399 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 28, 4, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '200', '2754', 'admin']
4413 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 16, 28, 37, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '200', '2754', 'admin']
5430 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 20, 28, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/logout.php HTTP/1.1', '302', '-', 'logout']
5431 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 20, 28, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7288', 'index']
5434 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 20, 35, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2673', 'admin']
5436 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 20, 36, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '200', '2673', 'admin']
5438 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 20, 42, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '302', '2692', 'admin']
5439 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 20, 42, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7373', 'index']
5448 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 20, 49, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '302', '-', 'admin']
5449 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 20, 49, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7373', 'index']
5452 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 20, 59, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/login.php HTTP/1.1', '302', '-', 'login']
5453 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 20, 59, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7373', 'index']
5456 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 21, 10, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/logout.php HTTP/1.1', '302', '-', 'logout']
5457 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 21, 10, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7288', 'index']
5460 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 21, 18, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/login.php HTTP/1.1', '200', '2667', 'login']
5462 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 21, 19, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/login.php HTTP/1.1', '200', '2667', 'login']
5474 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 22, 5, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/admin.php HTTP/1.1', '200', '2754', 'admin']
5479 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 22, 22, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/login.php HTTP/1.1', '200', '2667', 'login']
5482 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 22, 29, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/login.php HTTP/1.1', '200', '2681', 'login']
5484 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 22, 41, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/login.php HTTP/1.1', '200', '2681', 'login']
5487 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 23, 14, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/login.php HTTP/1.1', '200', '2681', 'login']
5490 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 23, 17, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/login.php HTTP/1.1', '200', '2681', 'login']
5492 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 23, 25, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/login.php HTTP/1.1', '200', '2681', 'login']
5494 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 23, 29, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/login.php HTTP/1.1', '200', '2667', 'login']
5502 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 23, 44, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/login.php HTTP/1.1', '200', '2667', 'login']
5507 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 24, 1, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/login.php HTTP/1.1', '200', '2667', 'login']
5511 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 24, 9, tzinfo=tzoffset(None, 3600)), 'POST /~halnahas/login.php HTTP/1.1', '302', '2681', 'login']
5512 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 24, 9, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7288', 'index']
5514 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 24, 22, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/login.php HTTP/1.1', '302', '-', 'login']
5515 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 24, 22, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7288', 'index']
5518 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 24, 28, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/admin.php HTTP/1.1', '302', '-', 'admin']
5519 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 24, 28, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7288', 'index']
5521 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 24, 30, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7288', 'index']
5523 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 24, 31, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7288', 'index']
5527 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 24, 39, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/logout.php HTTP/1.1', '302', '-', 'logout']
5528 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 24, 39, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7288', 'index']
5530 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 24, 39, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/logout.php HTTP/1.1', '302', '-', 'logout']
5531 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 24, 40, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7288', 'index']
5540 - ['10.82.226.232', '-', '-', datetime.datetime(2021, 11, 11, 17, 28, 8, tzinfo=tzoffset(None, 3600)), 'GET /~halnahas/index.php HTTP/1.1', '200', '7292', 'index']
